@relation TempFiles/temp1_labeled.csv
@attribute ID numeric
@attribute Tweet string
@attribute classlabel {sexual_violence,physical_violence,harmful_practices,other} 

@data
"419530340257239040","sbs com crim watch nev look gang whit peopl connect rap","sexual_violence"
"419532626748133376","accus someon rap didn arrest sint don fam person internet fin","sexual_violence"
"419566683792375808","rt rap doesn ex duba consid cas sex crim pun law world new _url_","sexual_violence"
"419591904183857152","beng rap victim famy meet presid ind express ind _url_","sexual_violence"
"419606318790348800","bethenny frankel new musc man accus rap colleg no charg fil thoug _url_","sexual_violence"
"419630713697488896","no mil story zion rap world just watch _url_ disarmisrael _url_","sexual_violence"
"419645240640020480","rt award win docu sex traffick now avail streaming onlin _url_","other"
"419675154294120448","rt la sheriff depart misconduc includ rap drug smuggl kidnap report _url_","sexual_violence"
"419689683329638400","ah believ wom respons stop rap huh","sexual_violence"
"419716637755850753","m just going list song min second lat process rap replay button","sexual_violence"
"419728043234435072","just rap phon dea xd","sexual_violence"
"419773154991816704","rt bro dark art wel develop comedy gre sublimin though unintend just rap not","sexual_violence"
"419803473744781312","rt on can point endors rap pleas ind tak tim ll wait","sexual_violence"
"419825355017695232","quot com resurrect old jok just rap nincompoop word","sexual_violence"
"419827442317262848","rt man fit cas rac transact rel misogyny pro rap agend on jok tal","sexual_violence"
"419849077975576576","rt neith rap nor molest stil asaram bapuj jail fak charg paidmed judg bailon thjan http","sexual_violence"
"419866997921697792","hop swanse absolv rap man","sexual_violence"
"419875719792295937","rap not fuck jok piec hors shit","sexual_violence"
"419917623304794112","com basketmou apolog rap jok enr peopl lash demand glo dump _url_","sexual_violence"
"419931793950015488","new post opin basketmou rap jok not funny _url_","sexual_violence"
"419939341126098944","toronto tax driv charg sex assault _url_ brown guy rap tingz ay","sexual_violence"
"419965679505506304","rt thing nev ev glamo eat disord depress ment il rap paedophil rac","sexual_violence"
"419980582089940992","rt last week liverpool fan attack bus ful hul fan wom childr stab oldham","sexual_violence"
"419999942170902528","rt last week liverpool fan attack bus ful hul fan wom childr stab oldham","sexual_violence"
"420014010352664576","ihatewhenpeopl think rap okay ask no mat slutty someon look doesn mean re ask","sexual_violence"
"420021998778331136","alleg rap girl ws playin next day ashram wid kid pos girl bhav norm aft","sexual_violence"
"420037202215591936","steubenvil rap upd ma lik richmond releas _url_ wtf","sexual_violence"
"420037222499229697","rap lyk now cult ind","sexual_violence"
"420044583494762496","rt convers bet son ear poss _url_ sexualharass rap st","sexual_violence"
"420046651399888896","rt no court settl rap cas say high court _url_","sexual_violence"
"420049445720309761","m surpr lib hav tri introduc ide rap dog instead rap whistl","sexual_violence"
"420073770095628288","rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj bailon thjan","sexual_violence"
"420078733144231936","omfg lmao fun gam but fuck auburn tim might act consid rap bitch","sexual_violence"
"420086293280718848","someon sang mat bieb id rap","sexual_violence"
"420114442542542848","rt nee talk abort sex tampon fem genit mutil rap domest viol muc","sexual_violence"
"420131835826696193","rt id raichel israel world mus star endors tort rap arab prison _url_","sexual_violence"
"420144432755646464","say rap ev heard statut rap googl unbeliev","sexual_violence"
"420154582811951104","year old saint accus sex assault kid bailon thjan _url_","sexual_violence"
"420166132990234624","rt someon today planet ear someon wil slut sham rap victim","sexual_violence"
"420179172628369408","thing virt rap","sexual_violence"
"420199472363487232","lmao stretch the may just saf say prob nig produc rap almost kai","sexual_violence"
"420202391066406912","rt nat migr week pray childr undocu refug hum traffick victim _url_","sexual_violence"
"420203193453133824","law eq every arrest rah gandh inquir hap rap cas","sexual_violence"
"420205652691009536","judg ind rail im premarit sex rap tri ind judg decl premarit _url_","sexual_violence"
"420207591080607744","imply enco rap peopl arm idiot follow lead self appoint","sexual_violence"
"420209282911862784","trag thing hap beat mob just lucky enough beat kind wom","sexual_violence"
"420216074781466625","stil don understand issu rap marry tho bibl say husband wiv not deny sex na","sexual_violence"
"420225886043258880","sign least every nig men rap thk shd us word appropry","sexual_violence"
"420229367722045440","rt can preach celib turn thousand you liv bet sex harass girl she fals bailon","sexual_violence"
"420253580176551936","twittbo ching chang chong rap cas jap koer pop jap mil kore fifty millio koer crazy","sexual_violence"
"420258115821395968","mt basketmou regret rap jok _url_","sexual_violence"
"420264799139008512","ohio high school rap convict releas us today _url_","sexual_violence"
"420299061305286656","rt notyourrescueproject talk sel body commod objectfy pay rap etc express attitud masquerad","other"
"420320764290932736","newjersey plan comb sex traffick next month _url_ sb","other"
"420354278226919424","norm just root good gam bowl gam tonight m root sex assault go tig","sexual_violence"
"420363241554837505","jam on rap commit auburn","sexual_violence"
"420376519567884288","tim interest play backst fsu qb jam winston commit rap got away won heism hero","sexual_violence"
"420379783638564864","wel winston fail rap sob defens","sexual_violence"
"420381120920711168","cool plac dat tbh _url_ nobody can hear screams rap","sexual_violence"
"420381855368499200","med report prov no rap investig off said no sec rap cas bapuj want bailon thjan","sexual_violence"
"420385799063212032","beat rap charg can beat auburn","sexual_violence"
"420389433519513600","jamy just forgot get dai rap","sexual_violence"
"420389497184866304","rt guy next say can win hesim beat rap cas win natty gott los least on","sexual_violence"
"420390363497365504","jam winston accus rap get no suspend carlo hyd get hit girl doesn swing back suspend gam class","sexual_violence"
"420390386658738177","rt guy next say can win hesim beat rap cas win natty gott los least on","sexual_violence"
"420391060003495936","off bu rap whistl don blow unless act hap","sexual_violence"
"420401325994967040","everyon keep mak winston rap jok wasn ev charg","sexual_violence"
"420405979843674113","rt just don f king rap peopl didn think d writ on ya god perspect bo burnham","sexual_violence"
"420412736082681857","ve old bul now want young calf rap","sexual_violence"
"420416641889886208","jam not lik sid rap wareagl sec","sexual_violence"
"420417253394219008","cmon jam rap auburn just lik on girl cold","sexual_violence"
"420418993388662784","ref giv on fsu otherw winston wil rap bcschampionship","sexual_violence"
"420420186957557760","plot twist winston rap cas tru fsu forfeit win season","sexual_violence"
"420420803042082816","rt nigg beat rap cas won heism nat champ man deserv med","sexual_violence"
"420421045082808320","now peopl wann us rap card gtfoh yal ass can nev let mfka win just stfu real mad ass","sexual_violence"
"420421054025056256","jam winston rap victim glad giv wil tonight","sexual_violence"
"420421436126535681","bitch claim rap must feelin sal af tho lmaoo","sexual_violence"
"420421540627238912","m gonn rap bitch can win nat champ","sexual_violence"
"420421545253949440","rt jam winston first rap girl rap def famousjam","sexual_violence"
"420421704658059264","rt won heism beat rap cas nat champ bday fam jam lady gentlem","sexual_violence"
"420422035211554817","rt jam winston won heism beat rap cas won nat champ nobody bet","sexual_violence"
"420422068773982208","rt won heism beat rap cas nat champ bday fam jam lady gentlem","sexual_violence"
"420422069986541569","yeah rap someth hard af go get away espec without los money fac consequ","sexual_violence"
"420422086281416704","winston finn go rap many peopl bruh wardamneagl","sexual_violence"
"420422192753430528","book gonn titl get away rap lead success","sexual_violence"
"420422299851165696","didn rap nobody","sexual_violence"
"420422542306709504","someon dumb act think can success pul rap","sexual_violence"
"420422810943504385","rt year old win nat champ heism get away rap real ass nigg","sexual_violence"
"420422846167277568","fsu jam winston com behind win no dat rap pil nee tim","sexual_violence"
"420423025004011520","jam get away rap twic","sexual_violence"
"420423282416836609","rt year old win nat champ heism get away rap real ass nigg","sexual_violence"
"420423406350123008","hear jam winston interview guil rap not abl read","sexual_violence"
"420423590647828482","jam winston gonn rap many girl tonight","sexual_violence"
"420423623250161664","rt year old win nat champ heism get away rap real ass nigg","sexual_violence"
"420423858320322560","rt guess can win heism troph bcschampionship rap tri season winston","sexual_violence"
"420423904050438144","rap dat whit gurl","sexual_violence"
"420424235031744512","rt nigg jam winston beat rap charg won heism nat champ","sexual_violence"
"420424450027573248","real not going thank lawy got innoc rap","sexual_violence"
"420424470609035264","yo rap jok jam got lik _url_","sexual_violence"
"420424550866616320","know guy got away rap know on fals accus","sexual_violence"
"420424932313419776","rt year old win nat champ heism get away rap real ass nigg","sexual_violence"
"420425179186335744","winston innoc rap sandusky bcschampionship tiitletalk","sexual_violence"
"420425396946231296","soo bas re pretty good sport okay rap girl","sexual_violence"
"420425471621599232","don think funny peopl mak jam winston rap jok","sexual_violence"
"420425759266988032","jam winston won heism freshm beat rap charg won bcs titl gam luckiest nigg wo","sexual_violence"
"420427147678072832","bet try lynch folk au tonight just got beat byv black qb beat rap charg whit girl","sexual_violence"
"420428205129228288","rt year old win nat champ heism get away rap real ass nigg","sexual_violence"
"420428373920600064","try find girl rap","sexual_violence"
"420429633704579072","rt guess can win heism troph bcschampionship rap tri season winston","sexual_violence"
"420431107709239296","everybody wann knock jam winston rap cas ev hap peopl mak mistak judg","sexual_violence"
"420431246544879616","wann mak jam winston rap jok just tak adv situ","sexual_violence"
"420432110323642368","rt jam winston first rap girl rap def","sexual_violence"
"420434102974545920","pleas not rom rap","sexual_violence"
"420434202153078784","jam winston season highlight win loss bcs nat champ rap fail engl exam","sexual_violence"
"420434494949044224","peopl hat winston brin rap charg no reason smh kid just someth non wil ev","sexual_violence"
"420434540109131777","rt jam winston won heism nat champ went undef beat rap cas best year ev","sexual_violence"
"420435933553381376","sex assault cas court ord tarun tejp bail ple today _url_","sexual_violence"
"420436315612528640","wom scream rap men want rap wom fact","sexual_violence"
"420437928008228864","com rap jok hatersgonnah","sexual_violence"
"420438533057552384","kob rap won ring big ben rap won ring jam winston rap won ring rap da way go guess","sexual_violence"
"420439861284192256","rt guess can win heism troph bcschampionship rap tri season winston","sexual_violence"
"420447048723595264","rt jam winston luckiest black man americ beat rap charg win heism champ freshm","sexual_violence"
"420457103711830016","good re get sick americ wor sem lit you rap sheet sex assault charg","sexual_violence"
"420473300519616512","hat break guy rap sex assault jok ar funny disgust","sexual_violence"
"420479970918428672","gang rap strictly prohibit _url_ gang rap whatt","sexual_violence"
"420485606565625856","steubenvil rap cas on convict teen releas juvenil prison on form high school fo _url_","sexual_violence"
"420501721530372097","readingnow new steubenvil rap cas on convict teen releas _url_ _url_ socialmed","sexual_violence"
"420504964989845504","rt first girl attack movy jaw screaming real pain har brok hip drag","sexual_violence"
"420505955025973248","click stop viol wom _url_","sexual_violence"
"420520647005990912","teen girl left sery hand injury attack cannock yesterday ev _url_","sexual_violence"
"420548539194675200","jam winston won heism freshm beat rap charg won bcs titl gam luckiest nigg wo","sexual_violence"
"420553191449567233","rt jam winston best mon ev won heism nat champ avoid rap charg","sexual_violence"
"420559043980058626","form neighb ariel castro plead guil rap murd _url_","sexual_violence"
"420562787157303297","re advoc revolt story sex assault noth exploit titil stopviolenceagainstwom","sexual_violence"
"420576052818501632","tak rap cult amaz _url_","sexual_violence"
"420580549045256192","steubenvil rap releas not wel receiv many circ noapologybutihadittough _url_","sexual_violence"
"420580794495959040","rt moralmonday ga school prison pipelin upd steubenvil rap cas wom ar welcom internet htt","sexual_violence"
"420592186053632001","rul law leg marry childr us fath surnam let agap watch _url_ via ptvph","sexual_violence"
"420603915475095552","rev serv pol off accus crim includ rap abduc rac _url_","sexual_violence"
"420604616062271488","rt wow amand ll rap feel wom ar welcom internet _url_ mustread","harmful_practices"
"420612843965530112","cincinnat montan judg crit teach stud rap cas step _url_","sexual_violence"
"420631668127301632","rt perc rap can tak minut hap affect victim decad wheth victim mal fem lifet","sexual_violence"
"420633521187590145","act slog shud join hand rap fut ind","sexual_violence"
"420634899100758018","tak rap cult amaz _url_ lov whoev mad","sexual_violence"
"420647330103439360","jam winston season highlight win loss bcs nat champ rap fail engl exam","sexual_violence"
"420648166153654272","jam winston season highlight win loss bcs nat champ rap fail engl exam","sexual_violence"
"420649448180817920","jam winston season highlight win loss bcs nat champ rap fail engl exam","sexual_violence"
"420687063831564288","learn back whit hobo whor lied rap get rap black men avoid jail hist today","sexual_violence"
"420690317067575296","bul teen girl maryvil rap cas hospit app suicid attempt raw story _url_ smh","sexual_violence"
"420696940679290880","ye victim complex fem friend twit ve stalk year threatened rap","sexual_violence"
"420709371484467201","men commit rap tot fault doesn mat wom wear","sexual_violence"
"420717683236036608","tak rap cult amaz _url_","sexual_violence"
"420722653356244992","rap not plot dev shitty gam","sexual_violence"
"420733025630945280","may richmond on charg rap though evid recov knight sec suggest otherw","sexual_violence"
"420739269204770816","wom vancouv get attack maj intersect council cit going","sexual_violence"
"420757608203821056","innoc hum wil forev alleg rap alleg pin nam bbecaus someon play gam no","sexual_violence"
"420773392883527680","don rap whistl sebr pretty much thing qotn","sexual_violence"
"420774119928393728","child rap blackmail scum stat _url_","sexual_violence"
"420794216613036032","rt jam winston beat rap charg won heism becam nat champ just lik kob real nig","sexual_violence"
"420834023120728064","nat un journ clear guidelin report sex viol _url_","sexual_violence"
"420853173042302976","pop mol wok guy unbutton pant woo rap","sexual_violence"
"420855122621902848","rap definit compass way show lov someon els sent johny rap dian dant","sexual_violence"
"420867415765815296","princess molest third sex assault _url_","sexual_violence"
"420877308115685377","dis wom kidnap beat walk mil bar feet help loc hom _url_","sexual_violence"
"420888775783247872","yeah right ston pelt delh gang rap protest nsu aap want teach","sexual_violence"
"420923962017583104","man stop put support wom vs mal viol domin bc angry word no support","sexual_violence"
"420944877636292608","tak rap cult amaz _url_","sexual_violence"
"420952999218135040","propos law californ prev colleg sweep rap rug _url_","sexual_violence"
"420956513797025792","rap not plot dev shitty gam","sexual_violence"
"420980008270983168","compel rap victim imprison protect peopl tak streets libertadparayak _url_","sexual_violence"
"420987090340691968","rt although wom lik stalk men anyon can victim stalk learn _url_","sexual_violence"
"421000690006495232","fin just rap john paul heeeeeel hollyoak","sexual_violence"
"421021713158004736","nee know rap accus bright ey frontm con oberst _url_","sexual_violence"
"421029321399353344","rap nigg ain rough sex assault _url_","sexual_violence"
"421065796560117760","_url_ kinky sex posit miss port teach get prison sex assault stnt crazysexposit","sexual_violence"
"421067736316653569","year old girl cry step dad kick fac","physical_violence"
"421091482112507904","st on say principl bas nd highlight galloway rap defens defy principl","sexual_violence"
"421121280826294272","cyb bul drov maryvil rap victim attempt suicid glob grind _url_","sexual_violence"
"421125929893519361","stephany sinclair tremend work child marry _url_ via","other"
"421126508485554176","man giv girl not report rap","sexual_violence"
"421130162529259520","incred resourc child marry infoguid _url_ via","other"
"421140177822945280","rt jam winston luckiest black man americ beat rap charg win heism champ freshm","sexual_violence"
"421159275960889344","wb govt must ord pol protect famy rap victim sham mamat baners god giv wisdom","sexual_violence"
"421162644666851328","rt ask hadn attack first girl said man walk besid","sexual_violence"
"421173903608643584","spec prosecut expect rev wheth ll charg maryvil rap cas spec prosecut _url_","sexual_violence"
"421207790888448000","fight aleppo seem wors story rap kil becom common pleas shar thought dearsyr","sexual_violence"
"421225764734771200","adv wom can us men hostil also hard say real rap sint many men","sexual_violence"
"421235879806795776","car rap victim forc govt rol pol model prov work sign _url_ via","sexual_violence"
"421242853159743488","rt no rap fir no rap med report yet asaram bapuj could not ev get bail demand bail bapuj","sexual_violence"
"421248906475737088","rt nev seen rap victim laugh play incid dr mal ingl mbbs md want bail bapuj _url_","sexual_violence"
"421251213871415296","rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj want bail bapuj","sexual_violence"
"421252327098818560","rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj want bail","sexual_violence"
"421254017386151936","sanghpariv jagrut mahil vedik stag hug protest condemn deralakat rap incid _url_","sexual_violence"
"421259588303081472","disgust fug direct kid daught rap jail mr dreamz mag _url_ rt","sexual_violence"
"421263762008444928","rt sharp ris viol wom afgh _url_ defend right say _url_","sexual_violence"
"421312063785676800","rt sen extend unemploy benefit rap cult ind west scot halt marry eq utah http","sexual_violence"
"421313029536776192","maj lawmak commit don know rap stophr","sexual_violence"
"421315751950438401","yesterday del first forc marry prev train sess year nhs staff _url_","sexual_violence"
"421332461495525377","molest chief m sur real angry fiv vandy footbal play indict rap year","sexual_violence"
"421338808186314752","jam franklin pen rap won gam vandy two year runnin hmm smellprob sec dollarhandshak bigtenscandalcomin","sexual_violence"
"421357368866504704","fin rap john paul just hit","sexual_violence"
"421360574300422144","first girl attack movy jaw screaming real pain har brok hip bon drag","sexual_violence"
"421378808894472192","rt rap cult tel daught not get rap instead teach son tre wom","sexual_violence"
"421382044086583296","soldy dismiss leav duty post rap prostitut abuj _url_ via ja_olofofo","sexual_violence"
"421385722495770624","sketch sex assault suspect ottaw _url_","sexual_violence"
"421385931862462464","no rap charg suspect daisy colem cas _url_ ekogid","sexual_violence"
"421385938888306688","vez_ just daisy daisy colem suspect not charg sex assault _url_","sexual_violence"
"421391823807188992","jam winston season highlight win loss bcs nat champ rap fail engl exam go","sexual_violence"
"421395242223288320","irony abbot us daught mak point re viol forget bul wom un","sexual_violence"
"421405166043021312","sign petit urg stop viol wom reform artic ripamin morocco _url_","sexual_violence"
"421433118638473216","rap scen not allow film","sexual_violence"
"421447464139640832","rap sery damn issu effect alot hug desensit internet cuz lot just desp want funny","sexual_violence"
"421447921356525568","sex assault sery issu nee address enough taboo tim chang","sexual_violence"
"421464732713762817","saud strained al west _url_ via iraq fail stat us rap country cit","sexual_violence"
"421486602725376000","mo man accus rap plead less charg _url_","sexual_violence"
"421513057035362304","megynkel pleas tel us wil investig tot mom yr old rap victim com","sexual_violence"
"421525884416163840","suspect palmd sex assault may riversid county _url_","sexual_violence"
"421535811364847616","pol releas sketch man attack wom oakland new year day _url_ _url_","sexual_violence"
"421557845591474176","polit want cre rap audit sign petit stop _url_ stophr","sexual_violence"
"421566392572194816","ve lot gre feedback wom artic wrot viol d lov men see http","sexual_violence"
"421583398503591936","rt mak fest poem rap beat innoc yet stil turn blind ey brush asham","sexual_violence"
"421607434701262848","bul see told charg domest viol now look lik girl market definit now","other"
"421738549848064000","pentagon us milit academy cadet nee sex assault prev train _url_","sexual_violence"
"421746520925274112","blog post redesign sanit pad prompt victim sex traffick seek help _url_","sexual_violence"
"421750015770370048","rt wom report rap sex abus form viol ask _url_","sexual_violence"
"421761803090411520","also say sint rap hap murd put rap book wish hyperbol simpl","sexual_violence"
"421784606502060032","delh train fem unit comb rap _url_","sexual_violence"
"421815048626253824","afgh viol wom hit record high _url_","physical_violence"
"421824846142525440","bad girl club char war past involv rap alleg plu trashy audit tap real tea _url_","sexual_violence"
"421858647245717505","wi extrem voc rap apolog middl school teach","sexual_violence"
"421879365253623808","rt seen newspap ind country on highest rat rap sex abus _url_","sexual_violence"
"421889461425684480","gam min ey rap","sexual_violence"
"421891470988410880","boy every play wil ev beat girl play gam bet","sexual_violence"
"421891565947076608","ut fan us gang rap vandy also idiot","sexual_violence"
"421905423260585984","break new lak fil rap charg los angel clip","sexual_violence"
"421985240635437056","pol commun support off kab yousaf charg rap _url_ newham london crim","sexual_violence"
"421992229654122496","jaolofof jok no limit basketmou rap jok controversy _url_","sexual_violence"
"422006187123425280","sex assault charg drop annapol _url_ mji","sexual_violence"
"422015364415762432","rt gang rap photo stephany rap _url_","sexual_violence"
"422017365610889216","rt man attack help wom harass men train _url_ saw incid recogn th","sexual_violence"
"422024331326009344","quot said sex assault surv famy memb _url_ via","sexual_violence"
"422032995382755328","rap prev tip _url_","sexual_violence"
"422035156585959424","rt kab yousaf pol commun support off pcso bas london charg rap blackmail miscond","sexual_violence"
"422079032600326144","just saw fat ging girl buy rap whistl gott admir optim","sexual_violence"
"422080137929056256","way ve seen react story onlin intens say least sydney rap thing re person knew","sexual_violence"
"422090744925814784","rap evil demon girl otherw wil che us wil forc kil necess everyon","sexual_violence"
"422098205044903936","know humantraffick aw day stalk awr mon disproport affect wom jo","other"
"422100450716835840","rt rap crim ter poverty now ant saint strategies welcom congress world bail bapuj _url_","sexual_violence"
"422102379711176704","wil rap refresh button tomorrow","sexual_violence"
"422104385565388801","nagesh kukuno next lakshm harsh tru hum traffick child prostitut ind _url_","sexual_violence"
"422110799268962305","press act believ everyth fan mean littl year old girl probobl rap","sexual_violence"
"422120264634097665","mad rap molest okay urgh relig nee stop thing","sexual_violence"
"422152772272668672","rap cas extramarit affair fuck abbot greedy lying tyr auspol","sexual_violence"
"422157885448417280","rt month ago wel wor read gend impact syr war inc system rap child marry _url_","sexual_violence"
"422178808431927297","rt leav hous dark show cons on lawy told rap victim _url_","sexual_violence"
"422182411766882304","maguir kick littl girl fac","physical_violence"
"422182756253069313","rt hum traffick aw day pleas shar docu sad stat child sex traffick s _url_","sexual_violence"
"422185463118454784","on on work end sex slavery child soldy hum traffick lra kitgumugand achol","other"
"422247256797245440","rt man attack help wom harass men train _url_ saw incid recogn th","sexual_violence"
"422270511134310400","liv stream sex gend bas viol learn lac reg _url_","sexual_violence"
"422307693580152833","rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj bail bapuj","sexual_violence"
"422320335485030401","prev prostitut sex traffick also bring quest uk mal cult many men pay sex","sexual_violence"
"422324681757036544","liveleak acquaint rap year old pakistan fact work kidnap assault rap _url_","sexual_violence"
"422382779993554944","cons nev defens statut rap","sexual_violence"
"422389463084720128","proud john paul report rap aw bless hollyoak","sexual_violence"
"422392943631028224","vomit hack expos steubenvil rap video fac jail tim rap _url_","sexual_violence"
"422445696134815744","rt spit rap throw cent cal dirty whor _url_","sexual_violence"
"422446450178416640","assault d want gun not law mak cal rap whistl wtf real saf jok","sexual_violence"
"422452164343394306","teach men control not wom cov rap not excus _url_","sexual_violence"
"422465297203752960","think slavery wif beat hat murd disbeliev paedophil mutil theft rap beauty","sexual_violence"
"422479245571801088","carry rap alarm just cas","sexual_violence"
"422518579087433728","rt jam gonn rap ha get _url_","sexual_violence"
"422537008330727424","okay old friend going around say going rap kid pleas par ar hom","sexual_violence"
"422550875496648706","school now loooo end going hom rap comput","sexual_violence"
"422551615258624000","lov sex traffick wow jen mess","other"
"422563128870989824","disturb rap nigg ain rough sex assault _url_","sexual_violence"
"422576104717553664","talk rap rap jok mock sil victim also giv perpet ide sex viol funny","sexual_violence"
"422579366392913920","fak sex assault cas sant shri asaram bapuj preplan paidmed govt must demand strongly bail bapuj","sexual_violence"
"422595174045200384","gangrap victim forc reloc hindu priest ramdev lead gang peopl hous hdl rap vaw _url_","sexual_violence"
"422595570776440832","sign point rap _url_","sexual_violence"
"422682330893795329","no rap fir no rap med report yet asaram bapuj could not ev get bail demand bail bapuj","sexual_violence"
"422694168184356865","rt no act rap cas bab nag rah gandh no bail bog cas asaram bapuj enough now wan","sexual_violence"
"422730271478534144","seek help regard sex assault sophom doesn think gw admin feel hum _url_","sexual_violence"
"422811848665489408","video facebook girl beat disgust many peopl walk past didn think stop","sexual_violence"
"422824665636421632","wom displac ethn polit viol southsud wash child jub camp nuer peopl _url_","other"
"422837250771410944","nig lead tak break ste ban gay child marry ok act born plac lik http","harmful_practices"
"422849584034217984","rt may rap year old re not allow surf vimeo youtub turkey","sexual_violence"
"422852978174099456","lov ars win lit rap tl piss everyon","sexual_violence"
"422853260522041344","new jersey work curb sex traffick superbowl via _url_ _url_","other"
"422899279314026496","overachiev earn highest gpa tul law hist fight attempt child rap charg _url_","sexual_violence"
"422912010679222272","nigg rich just rap kiss eric front camera look scar first tim","sexual_violence"
"422913138980573185","tri rap kiss girl high school told stay away school property week salut","sexual_violence"
"422920527137624066","ir bureaucr pok around med record sex viol victim tel hous stophr _url_","sexual_violence"
"422923457505292288","consid rap dont tak adv sorry think otherw _url_","sexual_violence"
"422936401026359296","yal rememb last tim seen ol girl fight hap right got drag lik mop","physical_violence"
"422953444698095616","rap cas victim pol indiff _url_ via absolv hor","sexual_violence"
