@relation TempFiles/temp1.csv
@attribute ID numeric
@attribute Tweet string
@attribute classlabel {sexual_violence,physical_violence,harmful_practices,other} 

@data
"419283441893396480","rt campaign s cit victim predomin found sex traffick und victim oft runaway troubl hom",?
"419288119121158144","chant viol rap diplo fac miss lif",?
"419293908712316928","rt first girl attack movy jaw screaming real pain har brok hip drag",?
"419300092575617025","mom got rap girl can rap wil lik man dream",?
"419303226971009024","rt rap dumbest crim ev rap innoc person hoe throwing pussy around",?
"419304327866769408","rt first girl attack movy jaw screaming real pain har brok hip drag",?
"419316999995789313","rt worcest stat common chos maj sex assault smack",?
"419323733539442688","apafrom blowhol rap weirdest thing seen aggro badg gallery tmituesd",?
"419330274086748160","best friend say gonn rap shouldibeworry freak",?
"419333658843955200","rt worst thing said wom abort rap _url_",?
"419348152626737152","cheek rap",?
"419349839046914048","wrong cthulhu tentac rap anyway wait backlash cthulhu tentac rap victim",?
"419354893594263552","worst thing said wom abort rap _url_ short mem",?
"419356433608474624","puch wag niyong rap si vhong",?
"419406201324318720","caus rap _url_",?
"419447159566921728","kind rap isn crim correct rap us cur lesb",?
"419450939360038912","imagin dj holdap rap rap tulung nyo ko dj holdap di rap ed wag nag suggest lang ee",?
"419457369702035456","il rap littl pretty foxy know",?
"419471333337362432","want oomf rap la want ro sex abus lik no on busy",?
"419477596133679104","seen newspap ind country on highest rat rap sex abus",?
"419481255261253632","rt seen newspap ind country on highest rat rap sex abus _url_",?
"419500404687130625","caus rap _url_",?
"419521475146973184","rt artil shel airstrik kidnap rap gang rap murd kachin wom attack civil continu",?
"419523240164610048","rt just loss whit girl guess rap lyr turn rac card get kick popey chick",?
"419530340257239040","sbs com crim watch nev look gang whit peopl connect rap",?
"419532626748133376","accus someon rap didn arrest sint don fam person internet fin",?
"419542305872158722","nigg rap",?
"419543761970929664","lsugs hard bc as jer s rap snd screaming bc cant breath bc ph",?
"419548987872391168","rt morrissey sil sil bitch eat anim just paedophil rap murd _url_",?
"419553466617704448","wil cent halv around kent expery rap mat",?
"419566683792375808","rt rap doesn ex duba consid cas sex crim pun law world new _url_",?
"419575774384259072","nou felicit kont pou izol ki ranpot tit rap pou an ki sot pas ya nou fye deskel te kolab avec nou na",?
"419591904183857152","beng rap victim famy meet presid ind express ind _url_",?
"419604534319521792","rt morrissey sil sil bitch eat anim just paedophil rap murd _url_",?
"419606318790348800","bethenny frankel new musc man accus rap colleg no charg fil thoug _url_",?
"419630713697488896","no mil story zion rap world just watch _url_ disarmisrael _url_",?
"419645240640020480","rt award win docu sex traffick now avail streaming onlin _url_",?
"419675154294120448","rt la sheriff depart misconduc includ rap drug smuggl kidnap report _url_",?
"419678256950833153","know fac look lik rap idk lik emoj idk cant find",?
"419678773911371776","msi radio no discuss gangst child marry drug mul scam illeg cat dog bree fact",?
"419685265922207744","oh god no eat wil rap insid",?
"419689683329638400","ah believ wom respons stop rap huh",?
"419695042266017793","damn girl gonn nee fly antarct find enough ic burn",?
"419698449366646784","long night gossip girl facebook stalk",?
"419704704768417792","girrrll fin fuck rap put troph cas rap",?
"419715904079794176","go ahead rap fac win win",?
"419716637755850753","m just going list song min second lat process rap replay button",?
"419720071309950976","oh ign girl stalk",?
"419728043234435072","just rap phon dea xd",?
"419744165678022656","tryn get lil girl beat lik",?
"419751955582685184","swear littl girl stalk ugh im block ass cant deal aggrav kid",?
"419773154991816704","rt bro dark art wel develop comedy gre sublimin though unintend just rap not",?
"419798318445637632","gue disuruh ij ke rap cent semalem gue di rumah lu di temp prostitus jad gue gak bak bajak",?
"419803473744781312","rt on can point endors rap pleas ind tak tim ll wait",?
"419825355017695232","quot com resurrect old jok just rap nincompoop word",?
"419827442317262848","rt man fit cas rac transact rel misogyny pro rap agend on jok tal",?
"419849077975576576","rt neith rap nor molest stil asaram bapuj jail fak charg paidmed judg bailon thjan http",?
"419850226552541184","just part tri rap girl lov sex laugh smal god",?
"419866997921697792","hop swanse absolv rap man",?
"419875719792295937","rap not fuck jok piec hors shit",?
"419876594337845248","respond someon say could rap could",?
"419917623304794112","com basketmou apolog rap jok enr peopl lash demand glo dump _url_",?
"419921728899657728","hat slutty girl hop burn hel shit publ",?
"419931793950015488","new post opin basketmou rap jok not funny _url_",?
"419939341126098944","toronto tax driv charg sex assault _url_ brown guy rap tingz ay",?
"419941248904867840","stat try rap missour cri missour misery",?
"419958284942966784","xdddd hahahah omg rap uhhh jaaa sie ist halbnackt naj sie hat nur ein sschen",?
"419965679505506304","rt thing nev ev glamo eat disord depress ment il rap paedophil rac",?
"419980582089940992","rt last week liverpool fan attack bus ful hul fan wom childr stab oldham",?
"419999942170902528","rt last week liverpool fan attack bus ful hul fan wom childr stab oldham",?
"420006330246520832","yep ess blowhol rap",?
"420014010352664576","ihatewhenpeopl think rap okay ask no mat slutty someon look doesn mean re ask",?
"420021998778331136","alleg rap girl ws playin next day ashram wid kid pos girl bhav norm aft",?
"420037202215591936","steubenvil rap upd ma lik richmond releas _url_ wtf",?
"420037222499229697","rap lyk now cult ind",?
"420044583494762496","rt convers bet son ear poss _url_ sexualharass rap st",?
"420046651399888896","rt no court settl rap cas say high court _url_",?
"420049445720309761","m surpr lib hav tri introduc ide rap dog instead rap whistl",?
"420058178882007040","shut ur min not mak rap jok",?
"420073770095628288","rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj bailon thjan",?
"420078733144231936","omfg lmao fun gam but fuck auburn tim might act consid rap bitch",?
"420086293280718848","someon sang mat bieb id rap",?
"420114442542542848","rt nee talk abort sex tampon fem genit mutil rap domest viol muc",?
"420131835826696193","rt id raichel israel world mus star endors tort rap arab prison _url_",?
"420139141582422016","said wann rap chancho lmfa",?
"420144432755646464","say rap ev heard statut rap googl unbeliev",?
"420154582811951104","year old saint accus sex assault kid bailon thjan _url_",?
"420162420410441728","rt friend look d dat rap friend nee work comply",?
"420166132990234624","rt someon today planet ear someon wil slut sham rap victim",?
"420179172628369408","thing virt rap",?
"420182719549538305","tis not rap ask",?
"420189754748317696","smh not rap mak orgasm el sarcasm m not agr",?
"420199472363487232","lmao stretch the may just saf say prob nig produc rap almost kai",?
"420202391066406912","rt nat migr week pray childr undocu refug hum traffick victim _url_",?
"420203193453133824","law eq every arrest rah gandh inquir hap rap cas",?
"420205652691009536","judg ind rail im premarit sex rap tri ind judg decl premarit _url_",?
"420207591080607744","imply enco rap peopl arm idiot follow lead self appoint",?
"420209282911862784","trag thing hap beat mob just lucky enough beat kind wom",?
"420216074781466625","stil don understand issu rap marry tho bibl say husband wiv not deny sex na",?
"420225886043258880","sign least every nig men rap thk shd us word appropry",?
"420229367722045440","rt can preach celib turn thousand you liv bet sex harass girl she fals bailon",?
"420232672422535168","let pray idiot tf wish rap anybody pur sad tbfh",?
"420249555222142976","want rap someon eu",?
"420250000677818368","titanjoyofgift ur child birthday fest occas marry annivers just complet",?
"420253580176551936","twittbo ching chang chong rap cas jap koer pop jap mil kore fifty millio koer crazy",?
"420258115821395968","mt basketmou regret rap jok _url_",?
"420264799139008512","ohio high school rap convict releas us today _url_",?
"420269150318366720","il rap auss",?
"420289553954373632","lmfaooo block year ago fuck pussy want retail sel rap fuckhim",?
"420299061305286656","rt notyourrescueproject talk sel body commod objectfy pay rap etc express attitud masquerad",?
"420320764290932736","newjersey plan comb sex traffick next month _url_ sb",?
"420321839660142592","us mad disrespect high school idk nev got beat lml girl boyfriend ev che",?
"420349366545555456","mgs get sex viol rat describ",?
"420354278226919424","norm just root good gam bowl gam tonight m root sex assault go tig",?
"420361258039136256","kor rap hist _url_",?
"420363241554837505","jam on rap commit auburn",?
"420365755171864577","o judg nam can tel enjoy kil beauty wom just lik gettin ass kick",?
"420369918702284801","gun chos girl kick hous",?
"420376519567884288","tim interest play backst fsu qb jam winston commit rap got away won heism hero",?
"420378181544067073","cant rap whit girl los gam smh choos struggle",?
"420379783638564864","wel winston fail rap sob defens",?
"420381120920711168","cool plac dat tbh _url_ nobody can hear screams rap",?
"420381855368499200","med report prov no rap investig off said no sec rap cas bapuj want bailon thjan",?
"420382546707226624","hardc ufosbuzard dread crowstract rap chain on hardest onetwothr punch mus bee thous",?
"420385799063212032","beat rap charg can beat auburn",?
"420389433519513600","jamy just forgot get dai rap",?
"420389497184866304","rt guy next say can win hesim beat rap cas win natty gott los least on",?
"420390363497365504","jam winston accus rap get no suspend carlo hyd get hit girl doesn swing back suspend gam class",?
"420390386658738177","rt guy next say can win hesim beat rap cas win natty gott los least on",?
"420391060003495936","off bu rap whistl don blow unless act hap",?
"420401325994967040","everyon keep mak winston rap jok wasn ev charg",?
"420405979843674113","rt just don f king rap peopl didn think d writ on ya god perspect bo burnham",?
"420412736082681857","ve old bul now want young calf rap",?
"420416641889886208","jam not lik sid rap wareagl sec",?
"420417253394219008","cmon jam rap auburn just lik on girl cold",?
"420418993388662784","ref giv on fsu otherw winston wil rap bcschampionship",?
"420420186957557760","plot twist winston rap cas tru fsu forfeit win season",?
"420420803042082816","rt nigg beat rap cas won heism nat champ man deserv med",?
"420421045082808320","now peopl wann us rap card gtfoh yal ass can nev let mfka win just stfu real mad ass",?
"420421054025056256","jam winston rap victim glad giv wil tonight",?
"420421436126535681","bitch claim rap must feelin sal af tho lmaoo",?
"420421540627238912","m gonn rap bitch can win nat champ",?
"420421545253949440","rt jam winston first rap girl rap def famousjam",?
"420421704658059264","rt won heism beat rap cas nat champ bday fam jam lady gentlem",?
"420422035211554817","rt jam winston won heism beat rap cas won nat champ nobody bet",?
"420422068773982208","rt won heism beat rap cas nat champ bday fam jam lady gentlem",?
"420422069986541569","yeah rap someth hard af go get away espec without los money fac consequ",?
"420422086281416704","winston finn go rap many peopl bruh wardamneagl",?
"420422126001070080","rap rap ra ri rin ring",?
"420422192753430528","book gonn titl get away rap lead success",?
"420422299851165696","didn rap nobody",?
"420422542306709504","someon dumb act think can success pul rap",?
"420422810943504385","rt year old win nat champ heism get away rap real ass nigg",?
"420422846167277568","fsu jam winston com behind win no dat rap pil nee tim",?
"420423025004011520","jam get away rap twic",?
"420423282416836609","rt year old win nat champ heism get away rap real ass nigg",?
"420423406350123008","hear jam winston interview guil rap not abl read",?
"420423590647828482","jam winston gonn rap many girl tonight",?
"420423623250161664","rt year old win nat champ heism get away rap real ass nigg",?
"420423858320322560","rt guess can win heism troph bcschampionship rap tri season winston",?
"420423904050438144","rap dat whit gurl",?
"420424235031744512","rt nigg jam winston beat rap charg won heism nat champ",?
"420424450027573248","real not going thank lawy got innoc rap",?
"420424470609035264","yo rap jok jam got lik _url_",?
"420424550866616320","know guy got away rap know on fals accus",?
"420424932313419776","rt year old win nat champ heism get away rap real ass nigg",?
"420425179186335744","winston innoc rap sandusky bcschampionship tiitletalk",?
"420425396946231296","soo bas re pretty good sport okay rap girl",?
"420425471621599232","don think funny peopl mak jam winston rap jok",?
"420425759266988032","jam winston won heism freshm beat rap charg won bcs titl gam luckiest nigg wo",?
"420427147678072832","bet try lynch folk au tonight just got beat byv black qb beat rap charg whit girl",?
"420428205129228288","rt year old win nat champ heism get away rap real ass nigg",?
"420428373920600064","try find girl rap",?
"420429633704579072","rt guess can win heism troph bcschampionship rap tri season winston",?
"420431107709239296","everybody wann knock jam winston rap cas ev hap peopl mak mistak judg",?
"420431246544879616","wann mak jam winston rap jok just tak adv situ",?
"420432110323642368","rt jam winston first rap girl rap def",?
"420434102974545920","pleas not rom rap",?
"420434202153078784","jam winston season highlight win loss bcs nat champ rap fail engl exam",?
"420434494949044224","peopl hat winston brin rap charg no reason smh kid just someth non wil ev",?
"420434540109131777","rt jam winston won heism nat champ went undef beat rap cas best year ev",?
"420435933553381376","sex assault cas court ord tarun tejp bail ple today _url_",?
"420436315612528640","wom scream rap men want rap wom fact",?
"420437928008228864","com rap jok hatersgonnah",?
"420438533057552384","kob rap won ring big ben rap won ring jam winston rap won ring rap da way go guess",?
"420439861284192256","rt guess can win heism troph bcschampionship rap tri season winston",?
"420447048723595264","rt jam winston luckiest black man americ beat rap charg win heism champ freshm",?
"420457103711830016","good re get sick americ wor sem lit you rap sheet sex assault charg",?
"420467462870544385","or drop kick girl tonight",?
"420473300519616512","hat break guy rap sex assault jok ar funny disgust",?
"420479970918428672","gang rap strictly prohibit _url_ gang rap whatt",?
"420485606565625856","steubenvil rap cas on convict teen releas juvenil prison on form high school fo _url_",?
"420501721530372097","readingnow new steubenvil rap cas on convict teen releas _url_ _url_ socialmed",?
"420504964989845504","rt first girl attack movy jaw screaming real pain har brok hip drag",?
"420505955025973248","click stop viol wom _url_",?
"420520647005990912","teen girl left sery hand injury attack cannock yesterday ev _url_",?
"420541081818656769","m talk wed necess mom nev know could get kidnap forc marry import",?
"420543084410044416","sisigaw talag ako ng rap",?
"420548539194675200","jam winston won heism freshm beat rap charg won bcs titl gam luckiest nigg wo",?
"420553191449567233","rt jam winston best mon ev won heism nat champ avoid rap charg",?
"420559043980058626","form neighb ariel castro plead guil rap murd _url_",?
"420562787157303297","re advoc revolt story sex assault noth exploit titil stopviolenceagainstwom",?
"420565837926248448","que yo sep un mej no se pued qued calv meno se rap el pelo",?
"420576052818501632","tak rap cult amaz _url_",?
"420580549045256192","steubenvil rap releas not wel receiv many circ noapologybutihadittough _url_",?
"420580794495959040","rt moralmonday ga school prison pipelin upd steubenvil rap cas wom ar welcom internet htt",?
"420592186053632001","rul law leg marry childr us fath surnam let agap watch _url_ via ptvph",?
"420603915475095552","rev serv pol off accus crim includ rap abduc rac _url_",?
"420604616062271488","rt wow amand ll rap feel wom ar welcom internet _url_ mustread",?
"420612843965530112","cincinnat montan judg crit teach stud rap cas step _url_",?
"420628537679556608","burn girl mak hot lik room fir",?
"420631668127301632","rt perc rap can tak minut hap affect victim decad wheth victim mal fem lifet",?
"420633521187590145","act slog shud join hand rap fut ind",?
"420634899100758018","tak rap cult amaz _url_ lov whoev mad",?
"420640299103166464","said mil nah gon try beat fuck girl seen mil",?
"420647330103439360","jam winston season highlight win loss bcs nat champ rap fail engl exam",?
"420648166153654272","jam winston season highlight win loss bcs nat champ rap fail engl exam",?
"420649448180817920","jam winston season highlight win loss bcs nat champ rap fail engl exam",?
"420656952696659968","bello molto fash piacciono le rap per non le mangio mai hg discorso woow",?
"420673023386337280","fuck lik moy daught land now wil rap just",?
"420674770879787008","ll rap _url_",?
"420687063831564288","learn back whit hobo whor lied rap get rap black men avoid jail hist today",?
"420690317067575296","bul teen girl maryvil rap cas hospit app suicid attempt raw story _url_ smh",?
"420696940679290880","ye victim complex fem friend twit ve stalk year threatened rap",?
"420707981916127232","rteg rap",?
"420709371484467201","men commit rap tot fault doesn mat wom wear",?
"420713000220508160","can josy m not mad let girl tak beat",?
"420717683236036608","tak rap cult amaz _url_",?
"420722653356244992","rap not plot dev shitty gam",?
"420726514812874752","im rap rap",?
"420733025630945280","may richmond on charg rap though evid recov knight sec suggest otherw",?
"420739269204770816","wom vancouv get attack maj intersect council cit going",?
"420746078234099712","rt map star rat strong disturb viol sex cont graph nud langu",?
"420757608203821056","innoc hum wil forev alleg rap alleg pin nam bbecaus someon play gam no",?
"420773392883527680","don rap whistl sebr pretty much thing qotn",?
"420774119928393728","child rap blackmail scum stat _url_",?
"420776180837412866","na littl es going wak littl girl going get ass beat wak",?
"420794216613036032","rt jam winston beat rap charg won heism becam nat champ just lik kob real nig",?
"420808485774049280","rt coupl bed girl sad bc mom dead can mak feel bet yeah boy light camel gonn burn just b",?
"420832335563464704","dnt see paul tryn rap oh nah ok fuck lolthey can continu wtf book",?
"420834023120728064","nat un journ clear guidelin report sex viol _url_",?
"420853173042302976","pop mol wok guy unbutton pant woo rap",?
"420855122621902848","rap definit compass way show lov someon els sent johny rap dian dant",?
"420864046166839296","can rap act",?
"420867415765815296","princess molest third sex assault _url_",?
"420877308115685377","dis wom kidnap beat walk mil bar feet help loc hom _url_",?
"420888775783247872","yeah right ston pelt delh gang rap protest nsu aap want teach",?
"420889844265791488","dat difrnt btw rap seduc",?
"420923962017583104","man stop put support wom vs mal viol domin bc angry word no support",?
"420944877636292608","tak rap cult amaz _url_",?
"420952999218135040","propos law californ prev colleg sweep rap rug _url_",?
"420954599462141953","lot tbb princes or rap glady _url_ teen porn video xxx pussy sex fre",?
"420956513797025792","rap not plot dev shitty gam",?
"420958017429860352","gonn rap timelin click list latest track nofucksg",?
"420959708888174592","fatou queen rap rap phon",?
"420979111054417920","aaaaaand don rap girl _url_",?
"420980008270983168","compel rap victim imprison protect peopl tak streets libertadparayak _url_",?
"420987090340691968","rt although wom lik stalk men anyon can victim stalk learn _url_",?
"421000690006495232","fin just rap john paul heeeeeel hollyoak",?
"421021713158004736","nee know rap accus bright ey frontm con oberst _url_",?
"421029321399353344","rap nigg ain rough sex assault _url_",?
"421034486663745536","girl scar rap feel prid guy risk lif jail just fuck",?
"421065796560117760","_url_ kinky sex posit miss port teach get prison sex assault stnt crazysexposit",?
"421067736316653569","year old girl cry step dad kick fac",?
"421079693627252736","clamp greg an rap mom",?
"421083655054708736","got drag m just not asham not want mrs degr typ wom cool",?
"421091482112507904","st on say principl bas nd highlight galloway rap defens defy principl",?
"421105820634710016","rt rap dumbest crim ev rap innoc person hoe throwing pussy around",?
"421121280826294272","cyb bul drov maryvil rap victim attempt suicid glob grind _url_",?
"421125929893519361","stephany sinclair tremend work child marry _url_ via",?
"421126508485554176","man giv girl not report rap",?
"421130162529259520","incred resourc child marry infoguid _url_ via",?
"421131840163155968","sociopa want cop rap didnt commit benson go away lif benson didn want embarrass real",?
"421140177822945280","rt jam winston luckiest black man americ beat rap charg win heism champ freshm",?
"421150210685825024","girl stalk",?
"421159275960889344","wb govt must ord pol protect famy rap victim sham mamat baners god giv wisdom",?
"421162644666851328","rt ask hadn attack first girl said man walk besid",?
"421173903608643584","spec prosecut expect rev wheth ll charg maryvil rap cas spec prosecut _url_",?
"421207790888448000","fight aleppo seem wors story rap kil becom common pleas shar thought dearsyr",?
"421225764734771200","adv wom can us men hostil also hard say real rap sint many men",?
"421235879806795776","car rap victim forc govt rol pol model prov work sign _url_ via",?
"421242853159743488","rt no rap fir no rap med report yet asaram bapuj could not ev get bail demand bail bapuj",?
"421248906475737088","rt nev seen rap victim laugh play incid dr mal ingl mbbs md want bail bapuj _url_",?
"421251213871415296","rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj want bail bapuj",?
"421252327098818560","rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj want bail",?
"421254017386151936","sanghpariv jagrut mahil vedik stag hug protest condemn deralakat rap incid _url_",?
"421254335696498688","por fav necesitamo ayud par que se rap la cabez horizont rts rts rts _url_",?
"421258803699412992","omfg lit shout right now nigg freak bby yesh bby freak cut must rap",?
"421259588303081472","disgust fug direct kid daught rap jail mr dreamz mag _url_ rt",?
"421263762008444928","rt sharp ris viol wom afgh _url_ defend right say _url_",?
"421283140984795136","sex prostitut without permit rap shoplift",?
"421293300717322240","guy girl somebody stalk thr watch",?
"421312063785676800","rt sen extend unemploy benefit rap cult ind west scot halt marry eq utah http",?
"421313029536776192","maj lawmak commit don know rap stophr",?
"421315751950438401","yesterday del first forc marry prev train sess year nhs staff _url_",?
"421319430849560576","ref tackl much wors prob consid rap ahref",?
"421332461495525377","molest chief m sur real angry fiv vandy footbal play indict rap year",?
"421338808186314752","jam franklin pen rap won gam vandy two year runnin hmm smellprob sec dollarhandshak bigtenscandalcomin",?
"421340173759021056","por eso rehuso rap valentin apart se ven como loquito no la rap yo no rap mar y tien un pelo divino",?
"421357368866504704","fin rap john paul just hit",?
"421360574300422144","first girl attack movy jaw screaming real pain har brok hip bon drag",?
"421372311636176896","aint rap throwin bacc cuh",?
"421378808894472192","rt rap cult tel daught not get rap instead teach son tre wom",?
"421382044086583296","soldy dismiss leav duty post rap prostitut abuj _url_ via ja_olofofo",?
"421385722495770624","sketch sex assault suspect ottaw _url_",?
"421385931862462464","no rap charg suspect daisy colem cas _url_ ekogid",?
"421385938888306688","vez_ just daisy daisy colem suspect not charg sex assault _url_",?
"421387979438166016","twit rap",?
"421389563471200256","rt loool girl own dress not burn _url_ can wear",?
"421391823807188992","jam winston season highlight win loss bcs nat champ rap fail engl exam go",?
"421392426410844160","sam try rap sing black veil brid",?
"421395242223288320","irony abbot us daught mak point re viol forget bul wom un",?
"421405166043021312","sign petit urg stop viol wom reform artic ripamin morocco _url_",?
"421405496172507136","rap good",?
"421422835689467904","charleen want go sleep can rap",?
"421433118638473216","rap scen not allow film",?
"421436971513151488","just want rap much ask",?
"421443376538333184","look lik bad tan valley girl light icepack cheek burn tbh",?
"421444284953284608","burn fir girl",?
"421447464139640832","rap sery damn issu effect alot hug desensit internet cuz lot just desp want funny",?
"421447921356525568","sex assault sery issu nee address enough taboo tim chang",?
"421464732713762817","saud strained al west _url_ via iraq fail stat us rap country cit",?
"421465675581112320","spongebob mak an rap jok _url_",?
"421472737098760192","throwback thursday middl school ballin ballisl gametomorrow whatdatmoufdodo rap _url_",?
"421486602725376000","mo man accus rap plead less charg _url_",?
"421501638994456576","told wann kidnap rap weirdo",?
"421513057035362304","megynkel pleas tel us wil investig tot mom yr old rap victim com",?
"421525884416163840","suspect palmd sex assault may riversid county _url_",?
"421529019809824768","yo rap ask fm dear _url_",?
"421535811364847616","pol releas sketch man attack wom oakland new year day _url_ _url_",?
"421540013524787200","not rap sinjin",?
"421557845591474176","polit want cre rap audit sign petit stop _url_ stophr",?
"421566392572194816","ve lot gre feedback wom artic wrot viol d lov men see http",?
"421583398503591936","rt mak fest poem rap beat innoc yet stil turn blind ey brush asham",?
"421605750675222528","ee rap cedr don want rap brandon yeo",?
"421607434701262848","bul see told charg domest viol now look lik girl market definit now",?
"421730024434438144","rt steubenvil rap hack droht mehr strafe al den tern _url_",?
"421738549848064000","pentagon us milit academy cadet nee sex assault prev train _url_",?
"421746520925274112","blog post redesign sanit pad prompt victim sex traffick seek help _url_",?
"421750015770370048","rt wom report rap sex abus form viol ask _url_",?
"421756281280806912","got girl stalk whol last year school us peep corrid stuff hop year diff",?
"421761803090411520","also say sint rap hap murd put rap book wish hyperbol simpl",?
"421770121154396160","jessicasuarez no cal rap",?
"421778295663771648","nirvan rap _url_ ogg cos",?
"421784606502060032","delh train fem unit comb rap _url_",?
"421801558762741761","rt anyon want harass form razorback basketbal coach john pelphrey hang chancel xoxo gossip girl",?
"421815048626253824","afgh viol wom hit record high _url_",?
"421824846142525440","bad girl club char war past involv rap alleg plu trashy audit tap real tea _url_",?
"421858647245717505","wi extrem voc rap apolog middl school teach",?
"421868959605198848","nev mind girl mak track ll beat pussy hook right thur",?
"421871972008476672","guess wom slash car burn cloth",?
"421879365253623808","rt seen newspap ind country on highest rat rap sex abus _url_",?
"421882532133879809","mean rap",?
"421889461425684480","gam min ey rap",?
"421891470988410880","boy every play wil ev beat girl play gam bet",?
"421891565947076608","ut fan us gang rap vandy also idiot",?
"421905423260585984","break new lak fil rap charg los angel clip",?
"421985240635437056","pol commun support off kab yousaf charg rap _url_ newham london crim",?
"421992229654122496","jaolofof jok no limit basketmou rap jok controversy _url_",?
"422006187123425280","sex assault charg drop annapol _url_ mji",?
"422011737186263040","rap nirvan _url_ nowplay",?
"422011763970691073","je sui le rat ki fai du rap rap rap fromaageuuuh",?
"422013203455815681","baza fut partn marry baek lov childr thought marry busy work",?
"422015364415762432","rt gang rap photo stephany rap _url_",?
"422017365610889216","rt man attack help wom harass men train _url_ saw incid recogn th",?
"422024331326009344","quot said sex assault surv famy memb _url_ via",?
"422032995382755328","rap prev tip _url_",?
"422035156585959424","rt kab yousaf pol commun support off pcso bas london charg rap blackmail miscond",?
"422051845020725248","froz m gen ok film know fak sex assault rap can trig anxy",?
"422079032600326144","just saw fat ging girl buy rap whistl gott admir optim",?
