419798318445637632	gue disuruh ijal ke rape center semalem gue di rumah lu di tempat prostitusi jadi gue gak bakalan bajak										
419803473744781312	rt any one of you that can point out where he endorsed rape should please indicate take your time ll wait	rape	Crime								
419825355017695232	you quote comedian who resurrected an old joke to justify rape lol nincompoop is the word	rape	Crime								
419827442317262848	rt he managed to fit casual racism transactional relationships misogyny and pro rape agenda in one joke what talent	rape	Crime								
419849077975576576	rt neither rape nor molestation still asaram bapuji is jailed under fake charges is paidmedia judge bailon thjan http	rape	Crime	bailon thjan	Person						
419850226552541184	it was just the part where he tries to rape the girl who loves sex and she laughs at how small he is my god	rape	Crime								
419866997921697792	hope swansea absolutely rape man	swansea	City	rape	Crime						
419875719792295937	rape is not fucking joke you pieces of horse shit	rape	Crime								
419876594337845248	how do you respond when someone says she could rape you if she could	rape	Crime								
419917623304794112	comedian basketmouth apologizes after rape joke enrages people who lashed out on him and demand that glo dump him _url_	basketmouth	Person	rape	Crime						
419921728899657728	hate all slutty girl hope they burn in hell and shit themselves in public	burn in	FieldTerminology								
419931793950015488	new post opinion why basketmouth rape joke is not funny _url_	rape	Crime								
419939341126098944	toronto taxi driver charged with sexual assault _url_ brown guys rapping tingz aye	assault	Crime	toronto	City						
419941248904867840	you have that state that is trying to rape missouri cries for missouri misery	missouri	StateOrCounty	rape	Crime						
419958284942966784	xdddd hahahah omg rape uhhh jaaaa sie ist halbnackt naja sie hat nur ein sschen an										
419965679505506304	rt things that should never ever be glamourised eating disorders depression mental illness rape paedophilia racism	rape	Crime								
419980582089940992	rt in the last week liverpool fans have attacked bus full of hull fans with women and children and stabbed an oldham	liverpool	City								
419999942170902528	rt in the last week liverpool fans have attacked bus full of hull fans with women and children and stabbed an oldham	liverpool	City								
420006330246520832	yep thats essentially what blowhole rape is	rape	Crime								
420014010352664576	ihatewhenpeople think rape is okay because they were asking for it no matter how slutty someone looks doesn mean they re asking	ihatewhenpeople	Person	rape	Crime						
420021998778331136	after alleged rape girl ws playin next days in ashram wid other kids is it posible girl bhave normally aftr	rape	Crime								
420037202215591936	steubenville rape update ma lik richmond has been released _url_ wtf	steubenville	City	rape	Crime						
420037222499229697	rape its lyk now culture of india	rape	Crime								
420044583494762496	rt the conversation you better be having your sons as early as possible _url_ sexualharassment rape st	rape	Crime								
420046651399888896	rt no out of court settlement in rape case says high court _url_	rape	Crime								
420049445720309761	m surprised liberals haven tried to introduce the idea of rape dogs instead of rape whistles	m	Person	rape	Crime						
420058178882007040	shut up ur in mine do not make rape jokes	rape	Crime								
420073770095628288	rape case aftr yrs is not accepted in court advocate menon then a yr old fake case asaram bapuji bailon thjan	rape	Crime	menon	Person						
420078733144231936	omfg lmao it all fun and games until butt fuck auburn this time it might actually be considered rape bitches	auburn	City	rape	Crime						
420086293280718848	if someone sang all that matters by the biebs to me id rape them	rape	Crime								
420114442542542848	rt we need to talk to about abortion sex tampons female genital mutilation rape domestic violence and muc	domestic violence	FieldTerminology	rape	Crime						
420131835826696193	rt idan raichel israeli world music star endorses torture rape of arab prisoners _url_	rape	Crime								
420139141582422016	said wanna rape you chancho lmfa	rape	Crime								
420144432755646464	where does it say rape ever heard of statutory rape google it unbelievable	rape	Crime	statutory rape	Crime						
420154582811951104	year old saint accused of sexual assault are you kidding me bailon thjan _url_	assault	Crime								
420162420410441728	rt friend how do look me d date rape you friend we need to work on your compliments	rape	Crime								
420166132990234624	rt someone has today on planet earth someone will slut shame rape victim	rape	Crime								
420179172628369408	there is such thing as virtual rape	rape	Crime								
420182719549538305	tis not rape if you ask for it	rape	Crime								
420189754748317696	smh it not rape if you make her orgasm there an element of sarcasm in there m not in agreement	rape	Crime								
420199472363487232	lmao if we stretch the theory it may just be safe say that the probability of nigerians being products of rape is almost kai	rape	Crime								
420202391066406912	rt during national migration week pray for children the undocumented refugees human trafficking victims _url_	human trafficking	FieldTerminology								
420203193453133824	if law is equal for every then arrest rahul gandhi and should inquire on happened rape case	rahul gandhi	Person	rape	Crime						
420205652691009536	judge in india rails against immoral premarital sex during rape trial an indian judge has declared premarit _url_	rape	Crime								
420207591080607744	implies he was encouraging rape you people that are up in arms are idiots and following the lead of your self appointed	rape	Crime								
420209282911862784	most tragic thing happened she was beaten mob justice luckily enough she was beaten by her own kind woman										
420216074781466625	still don understand this issue of rape in marriage tho but the bible says husbands and wives should not deny each other sex na	rape	Crime	don	Person						
420225886043258880	most signifies that at least out of every nigerian men rape thk we shd use words appropriately to	rape	Crime								
420229367722045440	rt how can preacher of celibacy who turned thousands of youth lives better sexually harass girl sheer false bailon										
420232672422535168	let pray for that idiot who tf wishes rape on anybody pure sad tbfh	rape	Crime								
420249555222142976	want to rape someone eue	rape	Crime								
420250000677818368	titanjoyofgifting be it ur child on his birthday be it festive occasion be it marriage anniversary it just complete										
420253580176551936	twittbo ching chang chong rape case japan koera population japan million korea fifty millio koera is crazy	twittbo	Person	rape	Crime	japan	Country	korea	Country		
420258115821395968	mt basketmouth regrets rape joke _url_	mt	StateOrCounty	rape	Crime						
420264799139008512	ohio high school rape convict released usa today _url_	ohio high school	Organization	rape	Crime						
420269150318366720	il rape aussi	il	StateOrCounty	rape	Crime						
420289553954373632	lmfaooo he blocked my year ago fuck that pussy wants for retail sells for rape fuckhim	rape	Crime								
420299061305286656	rt notyourrescueproject talk of selling bodies commodifying objectfying paying to rape etc express attitudes masquerad	rape	Crime								
420320764290932736	how newjersey plans to combat sex trafficking at next months _url_ sb	sex trafficking	FieldTerminology								
420321839660142592	used to be mad disrespectful in high school idk how never got beat up lml girl have boyfriend me you ever cheat	lml	City								
420349366545555456	mgs gets sexual violence rating description	mgs	Organization								
420354278226919424	normally just root for good game in these bowl games but tonight m rooting against sexual assault go tigers	assault	Crime								
420361258039136256	korean rape history _url_	rape	Crime								
420363241554837505	jameis has one more rape to commit auburn	jameis	Person	rape	Crime	auburn	City				
420365755171864577	o to judging by your name can tell if you enjoy killing beautiful women or you just like gettin your ass kicked by them										
420369918702284801	guns only chose that girl because he kicked out the house	the house	FieldTerminology								
420376519567884288	time for an interesting player backstory fsu qb jameis winston once committed rape and got away with it but then won the heisman hero	jameis winston	Person	rape	Crime						
420378181544067073	cant rape white girl and lose the game smh choose struggle	rape	Crime								
420379783638564864	well winston is failing to rape sober defense	winston	Person	rape	Crime						
420381120920711168	cool place have date tbh _url_ nobody can hear their screams when you rape them	rape	Crime								
420381855368499200	when medical report proved no rape when investigation officers said no sec then a rape case on bapuji want bailon thjan	rape	Crime								
420382546707226624	hardcore ufosbuzards dreadful crowstractor rape chain is one of the hardest onetwothree punches in music on bee thousan	rape	Crime								
420385799063212032	he beat that rape charge but he can beat auburn	auburn	City	rape	Crime						
420389433519513600	jamies just forgot to get his daily rape in that all lol	rape	Crime								
420389497184866304	rt guy next to me says you can win hesiman beat rape case an win the natty gotta lose at least one	rape	Crime								
420390363497365504	jameis winston is accused of rape gets no suspension carlos hyde gets hit by girl doesn swing back and we suspend him games class	jameis winston	Person	rape	Crime	carlos hyde	Person				
420390386658738177	rt guy next to me says you can win hesiman beat rape case an win the natty gotta lose at least one	rape	Crime								
420391060003495936	and your official bu rape whistle don blow it unless it actually happening	rape	Crime	official	JobTitle						
420401325994967040	why does everyone keep making winston rape jokes he wasn even charged	rape	Crime	winston	Person						
420405979843674113	rt just don f king rape people didn think d have to write that one down for ya god perspective bo burnham	rape	Crime	bo burnham	Person						
420412736082681857	ve had the old bull but now want some of the young calf rape	rape	Crime	ve	Person						
420416641889886208	once again jameis does not like being on the other side of rape wareagle sec	rape	Crime								
420417253394219008	cmon jameis rape auburn just like that one girl cold	rape	Crime								
420418993388662784	refs giving this one to fsu otherwise winston will rape them bcschampionship	winston	Person	fsu	Organization	rape	Crime				
420420186957557760	plot twist winston rape case is true and fsu forfeits all wins this season	fsu	Organization	rape	Crime						
420420803042082816	rt this nigga beat rape case won the heisman and the national championship this man deserves medal	heisman	Organization	rape	Crime						
420421045082808320	now people wanna use the rape card gtfoh yall ass can never let mfka win and just stfu about real mad asses	rape	Crime								
420421054025056256	jameis winston rape victim would gladly give it to him willingly tonight	jameis winston	Person	rape	Crime						
420421436126535681	the bitch who claimed rape on him must be feelin salty af tho lmaoo	rape	Crime								
420421540627238912	m gonna rape bitch so can win the national championship	rape	Crime								
420421545253949440	rt jameis winston first rape your girl then rape your defence famousjameis	rape	Crime								
420421704658059264	rt won the heisman beat rape case national champion on his bday famous jameis ladies and gentleman	rape	Crime								
420422035211554817	rt jameis winston won heisman beat rape case won national championship nobody had better	jameis winston	Person	rape	Crime						
420422068773982208	rt won the heisman beat rape case national champion on his bday famous jameis ladies and gentleman	rape	Crime								
420422069986541569	yeah and rape is something hard af go get away with especially without losing money or facing consequences	rape	Crime								
420422086281416704	winston finna go rape so many people bruh wardamneagle	winston finna	Person	rape	Crime						
420422126001070080	rape rap ra ri rin ring										
420422192753430528	his book is gonna be titled how to get away with rape and how it leads to success	rape	Crime								
420422299851165696	he didn rape nobody	rape	Crime								
420422542306709504	how does someone that dumb actually think they can successfully pull off rape	rape	Crime								
420422810943504385	rt years old win the national championship and the heisman and get away with rape that a real ass nigga	rape	Crime								
420422846167277568	fsu and jameis winston come from behind and win no date rape pill needed this time	fsu	Organization	jameis winston	Person	rape	Crime				
420423025004011520	how does jameis get away with rape twice	rape	Crime								
420423282416836609	rt years old win the national championship and the heisman and get away with rape that a real ass nigga	rape	Crime								
420423406350123008	after hearing jameis winston interview he guilty of rape and not being able to read	rape	Crime	jameis winston	Person						
420423590647828482	jameis winston is gonna rape so many girls tonight	jameis winston	Person	rape	Crime						
420423623250161664	rt years old win the national championship and the heisman and get away with rape that a real ass nigga	rape	Crime								
420423858320322560	rt guess you can win the heisman trophy the bcschampionship and rape trial all in the same season winston	rape	Crime								
420423904050438144	he rape dat white gurl	rape	Crime								
420424235031744512	rt that nigga jameis winston beat rape charge won the heisman and the national championship	heisman	Organization	rape	Crime						
420424450027573248	really youre not going to thank the lawyer who got you innocent for rape	rape	Crime								
420424470609035264	yo these rape jokes about jameis got me like _url_	rape	Crime								
420424550866616320	know of guys who have gotten away with rape and know of ones who have been falsely accused	rape	Crime								
420424932313419776	rt years old win the national championship and the heisman and get away with rape that a real ass nigga	rape	Crime								
420425179186335744	if winston is innocent of rape then so is sandusky bcschampionship tiitletalk	winston	Person	rape	Crime						
420425396946231296	soo basically if you re pretty good at sports it okay to rape girl	rape	Crime								
420425471621599232	don think it funny when people make jameis winston rape jokes	don	Person	rape	Crime						
420425759266988032	jameis winston won the heisman as freshman beat rape charge won the bcs title game luckiest nigga in the wo	jameis winston	Person	rape	Crime						
420427147678072832	bet they are trying to lynch some folks in au tonight they just got beat byva black qb that beat rape charge from white girl	lynch	Person	rape	Crime						
420428205129228288	rt years old win the national championship and the heisman and get away with rape that a real ass nigga	rape	Crime								
420428373920600064	trying to find girl to rape	rape	Crime								
420429633704579072	rt guess you can win the heisman trophy the bcschampionship and rape trial all in the same season winston	rape	Crime								
420431107709239296	everybody wanna knock jameis winston with that rape case even if it did happen people make mistakes who are we to judge	rape	Crime								
420431246544879616	wanna make jameis winston rape joke but that would just be taking advantage of the situation	rape	Crime								
420432110323642368	rt jameis winston first rape your girl then rape your defence	rape	Crime								
420434102974545920	please do not romanticize rape	rape	Crime								
420434202153078784	jameis winston season highlights wins losses bcs national championship rape failed english exams	bcs	Organization	rape	Crime	jameis winston	Person				
420434494949044224	people hating winston and brining up the rape charge for no reason smh the kid just did something none all will ever do	winston	Person	rape	Crime						
420434540109131777	rt jameis winston won the heisman national championship went undefeated and beat rape case best year ever	jameis winston	Person	rape	Crime						
420435933553381376	sexual assault case court to order on tarun tejpal bail plea today _url_	assault	Crime	tarun tejpal	Person						
420436315612528640	women scream rape but men want to be raped by women facts	rape	Crime								
420437928008228864	here come the rape jokes lol hatersgonnahate	rape	Crime								
420438533057552384	kobe raped some won ring big ben raped some won ring jamis winston raped some won ring rape is da way to go guess	kobe	Person	ben	Person	rape	Crime				
420439861284192256	rt guess you can win the heisman trophy the bcschampionship and rape trial all in the same season winston	rape	Crime								
420447048723595264	rt jameis winston is the luckiest black man in america who beats rape charge wins heisman championship as freshman	jameis winston	Person	america	Continent	rape	Crime				
420457103711830016	good for her we re all getting sick of america worshiping semi literate youth with rap sheet of sexual assault charges	assault charges	FieldTerminology								
420467462870544385	orr drop kicked girl tonight	orr	Person								
420473300519616512	hate to break it to you guys but rape sexual assault jokes aren funny and you should be disgusted with yourselves	rape	Crime	assault	Crime						
420479970918428672	gang rape strictly prohibited _url_ gang rape whatta	rape	Crime								
420485606565625856	steubenville rape case one of convicted teens released from juvenile prison one of the former high school fo _url_	steubenville	City	rape	Crime						
420501721530372097	readingnow news steubenville rape case one of convicted teens released _url_ _url_ socialmedia	socialmedia	Technology	readingnow	City	rape	Crime				
420504964989845504	rt the first girl attacked in the movie jaws was screaming in real pain the harness broke her hip as it dragged her through										
420505955025973248	clicked to stop violence against women _url_										
420520647005990912	teenage girl has been left with serious hand injury after being attacked in cannock yesterday evening _url_	cannock	City								
420541081818656769	me m is having talk about weddings necessary mom never know could get kidnaped forced into marriage this is important lol										
420543084410044416	sisigaw talaga ako ng rape										
420548539194675200	jameis winston won the heisman as freshman beat rape charge won the bcs title game luckiest nigga in the wo	jameis winston	Person	rape	Crime						
420553191449567233	rt jameis winston had the best month ever he won heisman national championship and avoided rape charge	jameis winston	Person	rape	Crime						
420559043980058626	former neighbor of ariel castro has pleaded guilty to rape and murder _url_	ariel castro	Person	rape	Crime	murder	Crime				
420562787157303297	you re advocating revolting story where sexual assault is nothing but exploitative titillation stopviolenceagainstwomen	assault	Crime								
420565837926248448	que yo sepa una mejor no se puede quedar calva menos se rape el pelo										
420576052818501632	this take on rape culture is amazing _url_	rape	Crime								
420580549045256192	the steubenville rape release not well received in many circles noapologybutihadittough _url_	steubenville	City	rape	Crime						
420580794495959040	rt moralmonday in ga school to prison pipeline update on steubenville rape case women aren welcome on the internet htt	ga	StateOrCounty	rape	Crime						
420592186053632001	rule of law legality of marriage children using father surname letter from agape watch _url_ via ptvph										
420603915475095552	revealed over serving police officers accused of crimes that include rape abduction and racism _url_	rape	Crime								
420604616062271488	rt wow amanda ll rape you how does that feel women aren welcome on the internet _url_ mustread	rape	Crime								
420612843965530112	cincinnati montana judge criticized in teacher student rape case to step down _url_	cincinnati	City	montana	StateOrCounty	rape	Crime				
420628537679556608	burn it up girl make it hot like the room is on fire										
420631668127301632	rt percenter rape can take minutes to happen but affects the victim for decades whether the victim is male or female lifeti	rape	Crime								
420633521187590145	actually slogan shud be join hands to rape future of india	rape	Crime								
420634899100758018	this take on rape culture is amazing _url_ love whoever made this	rape	Crime								
420640299103166464	lol he said mile nah you gon try to beat me up and fuck my girl seen mile										
420647330103439360	jameis winston season highlights wins losses bcs national championship rape failed english exams	bcs	Organization	rape	Crime	jameis winston	Person				
420648166153654272	jameis winston season highlights wins losses bcs national championship rape failed english exams	bcs	Organization	rape	Crime	jameis winston	Person				
420649448180817920	jameis winston season highlights wins losses bcs national championship rape failed english exams	bcs	Organization	rape	Crime	jameis winston	Person				
420656952696659968	bello molto fashion me piacciono le rape per non le mangio mai hg discorso woow										
420673023386337280	fuck her like she is moyes daughter if land on her now it will be rape just	rape	Crime								
420674770879787008	ll rape you _url_	rape	Crime								
420687063831564288	so what learned is that back in white hobo whores lied about rape getting raped by black men to avoid jail in history today	rape	Crime								
420690317067575296	bullied teen girl in maryville rape case hospitalized after apparent suicide attempt the raw story _url_ smh	maryville	City	rape	Crime						
420696940679290880	yes victimhood complex have female friends on twitter who ve been stalked for years threatened with rape	rape	Crime								
420707981916127232	rtega thats rape	rape	Crime								
420709371484467201	the men who commit rape totally at fault it doesn matter what women do or wear	rape	Crime								
420713000220508160	can josie m not made to let the girl take the beaten	josie m	Person								
420717683236036608	this take on rape culture is amazing _url_	rape	Crime								
420722653356244992	rape is not plot device for your shitty game	rape	Crime								
420726514812874752	ima rape her if she rape you	rape	Crime								
420733025630945280	mays and richmond are the only ones being charged for rape though evidence recovered by knight sec suggest otherwise	mays	Person	richmond	City	rape	Crime				
420739269204770816	women of vancouver getting attacked at major intersections what are council and citizens going to do	vancouver	City								
420746078234099712	rt maps to the stars is rated for strong disturbing violence sexual content graphic nudity language										
420757608203821056	an innocent human will forever have alleged rape allegations pinned to their name bbecause someone played game no	rape	Crime								
420773392883527680	don have rape whistle but have sebring so pretty much the same thing qotn	don	Person	rape	Crime						
420774119928393728	child rape blackmail scum state _url_	rape	Crime								
420776180837412866	haha na little ese is going to wake up and little girl over here is going to get her ass beat by waking him up										
420794216613036032	rt jameis winston beat that rape charge won the heisman then became national champion just like kobe real nigg	kobe	Person	rape	Crime						
420808485774049280	rt couple in bed girl sad bc mom dead can make you feel better yeah boy lights camel gonna burn you but just b										
420832335563464704	all dnt see paul tryna rape me oh nah ok fuck all lolthey can continue wtf they doing book	rape	Crime								
420834023120728064	the national union for journalists has very clear guidelines on reporting sexual violence _url_	national union	Organization								
420853173042302976	popped molly and i woke up to guy unbuttoning my pants woo rape	rape	Crime	molly	Person						
420855122621902848	rape definition compassionate way to show your love for someone else sentence johny raped diana at the dance	rape	Crime								
420864046166839296	you can rape me actually	rape	Crime								
420867415765815296	princess molestia the third sexual assault _url_	assault	Crime								
420877308115685377	disabled woman was kidnapped beaten walked mile in bare feet for help local home _url_										
420888775783247872	yeah right stone pelting during delhi gang rape protest with nsui is what aap wants to teach	rape	Crime								
420889844265791488	dat is difrnc btw rape and seduction	rape	Crime								
420923962017583104	man who would stop be put off supporting women vs male violence domination bc of some angry words is no supporter at all										
420944877636292608	this take on rape culture is amazing _url_	rape	Crime								
